datetime,CO,NO2,TEMP,RH,AH
2004-10-07T16:00:00Z,2.9,87,28.6,37.6,1.4468
2004-10-07T17:00:00Z,5.4,111,28,38.5,1.437
2004-10-07T18:00:00Z,5.3,119,25.2,45.8,1.4464
2004-10-07T19:00:00Z,6.7,128,24,50.6,1.4892
2004-10-07T20:00:00Z,7,117,23.2,54.7,1.5296
2004-10-07T21:00:00Z,2.8,92,22.3,57.1,1.5219
2004-10-07T22:00:00Z,1.7,73,21.8,58.2,1.5036
2004-10-07T23:00:00Z,1.7,60,20.9,61.3,1.4923
2004-10-08T00:00:00Z,1.7,60,20.6,62,1.4827
2004-10-08T01:00:00Z,1.2,53,20.3,62.5,1.472
2004-10-08T02:00:00Z,0.7,47,20.5,62.1,1.4771
2004-10-08T04:00:00Z,0.8,43,18.2,70.3,1.4498
2004-10-08T05:00:00Z,0.9,47,18.2,70.1,1.4552
2004-10-08T06:00:00Z,1.7,50,18.2,70,1.4519
2004-10-08T07:00:00Z,5.7,81,19.4,66.5,1.4801
2004-10-08T08:00:00Z,4.3,75,19.5,66.9,1.4999
2004-10-08T09:00:00Z,3.9,87,21.1,61.1,1.5056
2004-10-08T10:00:00Z,5.1,128,23.2,54.7,1.5349
2004-10-08T11:00:00Z,3.7,105,24.4,52.5,1.5807
2004-10-08T12:00:00Z,3.3,101,26.4,45.8,1.553
2004-10-08T13:00:00Z,3.6,100,27.7,39.2,1.4356
2004-10-08T14:00:00Z,3.2,98,28,39.6,1.4738
2004-10-08T15:00:00Z,3.5,98,28.7,38.4,1.486
2004-10-08T16:00:00Z,2.4,98,28.5,39.4,1.5147
2004-10-08T17:00:00Z,2.9,90,28.4,39.8,1.5191
2004-10-08T18:00:00Z,2.3,84,26.4,45.9,1.5572
2004-10-08T19:00:00Z,3.1,101,25.2,49.5,1.5665
2004-10-08T20:00:00Z,2.9,98,24.9,50.9,1.5856
2004-10-08T21:00:00Z,1.5,76,24.6,52.2,1.5951
2004-10-08T22:00:00Z,1.5,71,24,54.4,1.6049
2004-10-08T23:00:00Z,1.7,71,23.8,56.1,1.6298
2004-10-09T00:00:00Z,1.6,66,22.3,60.6,1.608
2004-10-09T01:00:00Z,1.3,62,21.9,61.5,1.5967
2004-10-09T02:00:00Z,1.4,58,21.1,64.5,1.594
2004-10-09T04:00:00Z,0.9,48,21.3,63.9,1.5951
2004-10-09T05:00:00Z,1.3,53,20.8,66.7,1.6201
2004-10-09T06:00:00Z,1.3,55,20.6,67.5,1.621
2004-10-09T07:00:00Z,2.9,63,20.9,66.3,1.6165
2004-10-09T08:00:00Z,3.2,69,21.5,63.7,1.6186
2004-10-09T09:00:00Z,3.4,84,23.7,56,1.6238
2004-10-09T10:00:00Z,3.6,95,26,48.2,1.598
2004-10-09T11:00:00Z,2.3,80,28.5,42.4,1.6286
2004-10-09T12:00:00Z,3.1,87,28.1,45.3,1.6957
2004-10-09T13:00:00Z,3.3,94,29,43.9,1.7309
2004-10-09T14:00:00Z,1.9,76,28.9,44.3,1.7392
2004-10-09T15:00:00Z,2.6,92,29.6,42.3,1.7248000000000001
2004-10-09T16:00:00Z,2.7,94,29.4,42.9,1.7308
2004-10-09T17:00:00Z,3.7,110,28.7,45.1,1.7468
2004-10-09T18:00:00Z,3.8,109,27,51.2,1.7928
2004-10-09T19:00:00Z,4.8,122,26.5,52.7,1.7966
2004-10-09T20:00:00Z,3.5,107,26.2,51.7,1.7334
2004-10-09T21:00:00Z,2.2,83,24.8,56.4,1.7447
2004-10-09T22:00:00Z,1.5,62,24.9,56,1.7367
2004-10-09T23:00:00Z,3.4,89,24.5,57.5,1.7433
2004-10-10T00:00:00Z,3.7,103,24.7,56.9,1.7438
2004-10-10T01:00:00Z,2,74,23.9,59.2,1.7327
2004-10-10T02:00:00Z,1.4,52,23.8,60.2,1.7515
2004-10-10T05:00:00Z,0.7,39,22.2,65.6,1.7355
2004-10-10T06:00:00Z,1.2,59,21.3,69.1,1.7275
2004-10-10T07:00:00Z,1.3,56,21.3,68.2,1.7127
2004-10-10T08:00:00Z,1.1,51,22.2,65.2,1.7256
2004-10-10T09:00:00Z,1,51,24.1,59,1.7449
2004-10-10T10:00:00Z,1.2,58,24.3,61.6,1.8468
2004-10-10T11:00:00Z,1.9,68,24.8,59.6,1.8351
2004-10-10T12:00:00Z,2.3,81,24.5,58.8,1.7838
2004-10-10T13:00:00Z,1.6,73,21,76.8,1.8881
2004-10-10T14:00:00Z,1.3,69,19.8,78,1.7879
2004-10-10T15:00:00Z,1.8,81,19.4,80.5,1.7917
2004-10-10T16:00:00Z,1.7,82,19.6,79.1,1.7877
2004-10-10T17:00:00Z,1.8,71,20.8,73.1,1.7695
2004-10-10T18:00:00Z,2,81,21.1,68.6,1.7014
2004-10-10T19:00:00Z,2.2,87,21.1,68.3,1.6914
2004-10-10T20:00:00Z,1.6,72,21.2,67.7,1.6848
2004-10-10T21:00:00Z,1.3,63,20.8,68.6,1.6719
2004-10-10T22:00:00Z,1.5,63,20.8,68.1,1.6585
2004-10-10T23:00:00Z,1.5,63,20.7,68.4,1.6507
2004-10-11T00:00:00Z,1.3,55,20.1,70.5,1.6384
2004-10-11T01:00:00Z,1.4,52,20.2,67.9,1.5901
2004-10-11T02:00:00Z,0.5,32,19.4,70.4,1.5663
2004-10-11T04:00:00Z,0.4,29,17.9,77.7,1.5795
2004-10-11T05:00:00Z,0.6,44,18.2,76.9,1.5945
2004-10-11T06:00:00Z,1.1,53,18.6,74.9,1.5918
2004-10-11T07:00:00Z,2.9,62,19.6,70.3,1.5821
2004-10-11T08:00:00Z,3.5,68,20.2,66.6,1.5567
2004-10-11T09:00:00Z,4.6,85,19.7,68.9,1.5638
2004-10-11T10:00:00Z,3.4,88,19.2,73.4,1.6192
2004-10-11T11:00:00Z,2.3,82,20,69.6,1.607
2004-10-11T12:00:00Z,2.7,91,21.1,64,1.5795
2004-10-11T13:00:00Z,3.1,87,20.2,67.4,1.5832
2004-10-11T14:00:00Z,3.2,90,20.2,68.9,1.6074
2004-10-11T15:00:00Z,2.5,97,21.9,57.6,1.4942
2004-10-11T16:00:00Z,3.4,99,23.2,52,1.4642
2004-10-11T17:00:00Z,4.8,109,21.7,59.1,1.5115
2004-10-11T18:00:00Z,4.5,95,20.8,61.4,1.4898
2004-10-11T19:00:00Z,4,80,19.9,64.2,1.4711
2004-10-11T20:00:00Z,3.2,76,19.7,65.1,1.4769
2004-10-11T21:00:00Z,1.9,62,20,63.3,1.4672
2004-10-11T22:00:00Z,1.9,57,19,66.1,1.4415
2004-10-11T23:00:00Z,1.3,57,18.8,60.9,1.3032
2004-10-12T00:00:00Z,1.1,54,18.9,60.7,1.311
2004-10-12T01:00:00Z,1,50,18.1,65.2,1.343
2004-10-12T02:00:00Z,0.5,44,18.3,65.1,1.3529
2004-10-12T04:00:00Z,0.5,34,17.8,67.5,1.3674
2004-10-12T05:00:00Z,0.8,44,16.9,66.7,1.2772
2004-10-12T06:00:00Z,1.2,74,17.8,60.6,1.2276
2004-10-12T07:00:00Z,2.7,101,17.6,60.8,1.2151
2004-10-12T08:00:00Z,3,103,17.9,57.8,1.1751
2004-10-13T09:00:00Z,1.5,78,15.4,53.2,0.9246
2004-10-13T10:00:00Z,1.2,72,16.5,49.9,0.9289
2004-10-20T16:00:00Z,4.7,167,24.8,57.7,1.7765
2004-10-20T17:00:00Z,8,194,24.6,58.9,1.8005
2004-10-20T18:00:00Z,7.7,172,23.9,61.8,1.8088
2004-10-20T19:00:00Z,6.8,134,23,65.9,1.8319
2004-10-20T20:00:00Z,6,130,22.4,67.7,1.8161
2004-10-20T21:00:00Z,4.7,113,22,69.2,1.8061
2004-10-20T22:00:00Z,3.4,99,21.8,69.6,1.79
2004-10-20T23:00:00Z,3.9,109,21.9,68.3,1.7699
2004-10-21T00:00:00Z,4.4,105,21.7,69.7,1.7872
2004-10-21T01:00:00Z,3.3,91,21.3,70.3,1.7574
2004-10-21T02:00:00Z,2,77,20.8,71.7,1.7415
2004-10-21T05:00:00Z,0.8,60,21.3,69.5,1.7447
2004-10-21T06:00:00Z,1.3,72,21.5,67.5,1.708
2004-10-21T07:00:00Z,2.7,83,21.9,64.8,1.683
2004-10-21T08:00:00Z,3.6,104,22.6,61.4,1.6645
2004-10-21T09:00:00Z,3.6,119,22.6,61.5,1.6636
2004-10-21T10:00:00Z,2.6,105,25.5,52.3,1.6796
2004-10-21T11:00:00Z,2,91,27,47.6,1.67
2004-10-21T12:00:00Z,3.3,103,25.2,53.3,1.6834
2004-10-21T14:00:00Z,2.1,111,27.2,48.5,1.7172
2004-10-21T15:00:00Z,2.9,101,26.9,50,1.7507
2004-10-21T16:00:00Z,3,102,26.5,52.2,1.7769
2004-10-21T17:00:00Z,3.2,101,27,51,1.7936
2004-10-21T18:00:00Z,4.4,118,25.9,55.8,1.8347
2004-10-21T19:00:00Z,6,120,25.1,59.4,1.8632
2004-10-21T20:00:00Z,5,107,24.7,58.7,1.8001
2004-10-21T21:00:00Z,4.3,104,23.6,62.2,1.7863
2004-10-21T22:00:00Z,4.3,91,22.4,67.1,1.794
2004-10-21T23:00:00Z,4.2,91,21.6,69.2,1.763
2004-10-22T00:00:00Z,2.2,74,21.3,68.5,1.7164
2004-10-22T01:00:00Z,1.3,63,21.2,68.6,1.7046
2004-10-22T02:00:00Z,1,57,20.3,70.6,1.6659
2004-10-22T05:00:00Z,0.9,49,18.7,74.4,1.5861
2004-10-22T06:00:00Z,1,55,19.8,69.2,1.5808
2004-10-22T07:00:00Z,2.8,78,19.8,69.4,1.5859
2004-10-22T08:00:00Z,4.1,91,20.4,66.7,1.5781
2004-10-22T09:00:00Z,2.9,88,22.3,60.6,1.6069
2004-10-22T10:00:00Z,2.7,83,22.6,59.9,1.6246
2004-10-22T11:00:00Z,2.1,81,24.5,54.5,1.6514
2004-10-22T12:00:00Z,2.4,83,24.4,55.4,1.6712
2004-10-22T13:00:00Z,3.8,111,26,51.9,1.7148
2004-10-22T14:00:00Z,3.7,112,26.8,49.1,1.7101
2004-10-22T15:00:00Z,3.7,112,26.4,49.8,1.6928
2004-10-22T16:00:00Z,5.5,137,26.9,48.6,1.7017
2004-10-22T17:00:00Z,5.4,152,26.2,48.9,1.634
2004-10-22T18:00:00Z,8.4,163,24.3,54.3,1.6276
2004-10-22T19:00:00Z,6.8,135,23.3,58.1,1.6457
2004-10-22T20:00:00Z,4.5,119,22.3,62.5,1.6616
2004-10-22T21:00:00Z,2.5,91,21.3,66.1,1.6556
2004-10-22T22:00:00Z,1.6,74,21.2,65.7,1.6319
2004-10-22T23:00:00Z,1.7,73,20.3,68.1,1.6009
2004-10-23T00:00:00Z,1.7,71,20.4,66.7,1.583
2004-10-23T01:00:00Z,1.1,57,19.9,67.5,1.5544
2004-10-23T02:00:00Z,1,51,19.1,70,1.5331
2004-10-23T05:00:00Z,0.7,43,18.1,72.1,1.4834
2004-10-23T06:00:00Z,1.2,52,18.1,72.3,1.4927
2004-10-23T07:00:00Z,2.3,65,17.6,74.8,1.491
2004-10-23T08:00:00Z,3,69,18.2,72.8,1.5048
2004-10-23T09:00:00Z,3.3,91,20.2,65.8,1.5374
2004-10-23T10:00:00Z,2.8,92,21.6,61.4,1.5696
2004-10-23T11:00:00Z,3,102,23.3,57.5,1.6169
2004-10-23T12:00:00Z,3.4,118,25,52.4,1.6356
2004-10-23T13:00:00Z,3,111,25.4,50.8,1.6275
2004-10-23T14:00:00Z,2.3,101,26.1,47.1,1.5724
2004-10-23T15:00:00Z,3.1,119,27,44.2,1.549
2004-10-23T16:00:00Z,3,115,27.2,43,1.5246
2004-10-23T17:00:00Z,3.3,120,25.6,48.3,1.5641
2004-10-23T18:00:00Z,4,115,23.3,57.9,1.6376
2004-10-23T19:00:00Z,4.6,118,22.2,63.6,1.6763
2004-10-23T20:00:00Z,4.1,117,21.6,67.7,1.7228
2004-10-23T21:00:00Z,2.3,96,21,69.3,1.7058
2004-10-23T22:00:00Z,2.6,89,20.3,70.5,1.6599
2004-10-23T23:00:00Z,2.6,84,20,69.5,1.6109
2004-10-24T00:00:00Z,2.9,97,19.7,70.1,1.5891
2004-10-24T01:00:00Z,2.1,68,19.5,70.7,1.5851
2004-10-24T02:00:00Z,2.1,66,19.4,71.4,1.5959
2004-10-24T05:00:00Z,1.4,48,18,75.4,1.5441
2004-10-24T06:00:00Z,1.2,47,17.3,78.4,1.532
2004-10-24T07:00:00Z,1.5,48,17.5,76.6,1.5174
2004-10-24T08:00:00Z,0.9,45,20,66.7,1.5401
2004-10-24T09:00:00Z,1.4,59,19.1,70,1.5366
2004-10-24T10:00:00Z,2.1,84,21.4,61.7,1.5547
2004-10-24T11:00:00Z,1.6,72,24.6,50.4,1.5363
2004-10-24T12:00:00Z,1.5,68,25,49.1,1.5295
2004-10-24T13:00:00Z,1.1,52,25.3,46.7,1.4874
2004-10-24T14:00:00Z,1.4,70,24.8,47.9,1.4819
2004-10-24T15:00:00Z,2,90,25.3,48,1.5249
2004-10-24T16:00:00Z,2,87,26.5,44.9,1.5278
2004-10-24T17:00:00Z,2.5,99,25,50.1,1.563
2004-10-24T18:00:00Z,4.3,128,22.9,57.6,1.5885
2004-10-24T19:00:00Z,5.2,127,21.7,62.9,1.6117
2004-10-24T20:00:00Z,3.4,99,21.8,63,1.619
2004-10-24T21:00:00Z,1.3,72,21.2,63.4,1.5748
2004-10-24T22:00:00Z,1.2,62,20.2,65.8,1.535
2004-10-24T23:00:00Z,1.7,62,18.4,71.5,1.5038
2004-10-25T00:00:00Z,1.7,63,17.9,72.4,1.4758
2004-10-25T01:00:00Z,1.4,56,16.9,75.4,1.4393
2004-10-25T02:00:00Z,0.9,44,16.5,75.5,1.4056
2004-10-25T05:00:00Z,0.9,48,16.2,76.9,1.4029
2004-10-25T06:00:00Z,1.2,59,15.8,79.6,1.417
2004-10-25T07:00:00Z,3.2,77,16,76.3,1.3772
2004-10-25T08:00:00Z,4.4,88,16.3,74.3,1.3644
2004-10-25T09:00:00Z,3.5,111,18.7,66.3,1.414
2004-10-25T10:00:00Z,3.2,114,20.5,60.2,1.4346
2004-10-25T11:00:00Z,3,108,19.3,66.2,1.4706
2004-10-25T12:00:00Z,3.5,111,20,63.9,1.4805
2004-10-25T13:00:00Z,4,126,21.4,59.4,1.4928
2004-10-25T14:00:00Z,3.8,117,21.5,60.9,1.5398
2004-10-25T15:00:00Z,4.2,119,21.6,60.9,1.5551
2004-10-25T16:00:00Z,5,125,21.6,62,1.5784
2004-10-25T17:00:00Z,7.9,158,21.7,61.9,1.592
2004-10-25T18:00:00Z,8.4,149,21,64.9,1.5987
2004-10-25T19:00:00Z,8,136,20,68.6,1.5882
2004-10-25T20:00:00Z,6.4,112,19.3,71.4,1.5805
2004-10-25T21:00:00Z,3.5,87,18.5,73.4,1.5461
2004-10-25T22:00:00Z,3.5,82,17.7,75.6,1.5226
2004-10-25T23:00:00Z,1.9,67,18.5,70.4,1.487
2004-10-26T00:00:00Z,2.2,68,17,76.1,1.4582
2004-10-26T01:00:00Z,1.6,60,16.8,74.9,1.4258
2004-10-26T02:00:00Z,1,48,15.5,78.5,1.3782
2004-10-26T05:00:00Z,0.9,46,14.8,79.4,1.3312
2004-10-26T06:00:00Z,1.4,54,15.7,77,1.3591
2004-10-26T07:00:00Z,3,82,16.2,75.9,1.3872
2004-10-26T08:00:00Z,4.5,93,16.3,75.9,1.3991
2004-10-26T09:00:00Z,3.8,95,17.7,70.6,1.4202
2004-10-26T10:00:00Z,3.4,120,18.3,67.6,1.4103
2004-10-26T11:00:00Z,3.5,132,20.1,62,1.4409
2004-10-26T12:00:00Z,4.4,146,22.6,54.5,1.4737
2004-10-26T13:00:00Z,4,157,24.6,47.1,1.4378
2004-10-26T14:00:00Z,4.5,158,24.9,48.3,1.4942
2004-10-26T15:00:00Z,5.3,175,24.9,50,1.5522
2004-10-26T16:00:00Z,5.8,166,24,55,1.6211
2004-10-26T17:00:00Z,8.4,187,23.2,58.7,1.651
2004-10-26T18:00:00Z,9.5,180,22.5,61.5,1.6579
2004-10-26T19:00:00Z,6.2,134,22.2,61,1.6071
2004-10-26T20:00:00Z,5,127,22.6,58.3,1.5829
2004-10-26T21:00:00Z,2.1,95,21,57.4,1.4098
2004-10-26T22:00:00Z,1.4,79,19.8,63.7,1.4524
2004-10-26T23:00:00Z,1.6,78,17.7,78.8,1.5855
2004-10-27T00:00:00Z,2,80,17.6,80.5,1.6062
2004-10-27T01:00:00Z,1.2,67,17.4,81.3,1.6066
2004-10-27T02:00:00Z,0.8,61,17.4,81,1.6012
2004-10-27T05:00:00Z,0.7,56,16.8,81.3,1.5447
2004-10-27T06:00:00Z,1.7,68,17.6,78.8,1.5723
2004-10-27T07:00:00Z,3.4,101,18,75.7,1.5527
2004-10-27T08:00:00Z,4.9,119,18,74.8,1.5281
2004-10-27T09:00:00Z,2.7,108,18.2,74,1.5343
2004-10-27T10:00:00Z,3.2,132,19.7,65.4,1.4854
2004-10-27T11:00:00Z,2.7,130,21,57.9,1.4267
2004-10-27T12:00:00Z,3.2,129,20.7,58.6,1.4142
2004-10-27T13:00:00Z,4.1,117,19.5,67.1,1.506
2004-10-27T14:00:00Z,3.6,119,18.5,76.2,1.6045
2004-10-27T15:00:00Z,2.8,113,19.6,69.7,1.5675
2004-10-27T16:00:00Z,2.1,102,19.9,65.3,1.5066
2004-10-27T17:00:00Z,2.4,101,20,63.3,1.4622
2004-10-27T18:00:00Z,3.6,116,19.2,66.4,1.4592
2004-10-27T19:00:00Z,2.6,101,19.3,67.5,1.4977
2004-10-27T20:00:00Z,2.8,94,18.2,71.4,1.4776
2004-10-27T21:00:00Z,1.4,75,17.8,71.2,1.4396
2004-10-27T22:00:00Z,1.1,69,17.6,69.9,1.3969
2004-10-27T23:00:00Z,1.3,60,16,75.9,1.3721
2004-10-28T00:00:00Z,0.9,58,16.9,72,1.3749
2004-10-28T01:00:00Z,1,51,15.7,76.3,1.3519
2004-10-28T02:00:00Z,0.9,45,14.8,78.7,1.3169
2004-10-28T05:00:00Z,0.8,48,15.2,78,1.3382
2004-10-28T06:00:00Z,1.6,61,15.5,77.2,1.3502
2004-10-28T07:00:00Z,3.4,88,15.7,76.4,1.3558
2004-10-28T08:00:00Z,4.4,102,16,76.4,1.3751
2004-10-28T09:00:00Z,3.5,97,16.7,73.8,1.3886
2004-10-28T10:00:00Z,3.4,116,18.6,66.3,1.4047
2004-10-28T11:00:00Z,2.4,112,20.4,58.1,1.3762
2004-10-28T12:00:00Z,2.3,101,20.6,57.3,1.3792
2004-10-28T13:00:00Z,2.6,99,21.6,53.6,1.3669
2004-10-28T14:00:00Z,2.9,113,21.4,55.6,1.4015
2004-10-28T15:00:00Z,4.4,122,20.7,63,1.5204
2004-10-28T16:00:00Z,5,139,21.3,61.9,1.5463
2004-10-28T17:00:00Z,6.5,149,20.8,64,1.5522
2004-10-28T18:00:00Z,5.9,136,20.3,66.7,1.5656
2004-10-28T19:00:00Z,2.7,103,19.7,64.5,1.4594
2004-10-28T20:00:00Z,2.5,112,19.4,64,1.4282
2004-10-28T21:00:00Z,1.5,88,20.1,60.8,1.4152
2004-10-28T22:00:00Z,1,63,20.4,60.4,1.4263
2004-10-28T23:00:00Z,1.2,69,20.1,62.6,1.4543
2004-10-29T00:00:00Z,1,65,19.9,64.9,1.4905
2004-10-29T01:00:00Z,0.8,50,18.2,74.7,1.5441
2004-10-29T02:00:00Z,0.6,43,18.4,73.8,1.5463
2004-10-29T05:00:00Z,1.1,69,18.5,76.4,1.6112
2004-10-29T06:00:00Z,1.3,91,19.3,71.6,1.5844
2004-10-29T07:00:00Z,2.9,111,20.2,66.9,1.5643
2004-10-29T08:00:00Z,3.7,124,20.8,64.7,1.5692
2004-10-29T09:00:00Z,3,119,21.9,61.8,1.6021
2004-10-29T10:00:00Z,1.4,77,23.5,57.7,1.6515
2004-10-29T11:00:00Z,2.6,101,19.8,81,1.8538
2004-10-29T12:00:00Z,4.2,116,20.2,86.5,2.0224
2004-10-29T13:00:00Z,5.1,137,20.2,82.2,1.9184
2004-10-29T14:00:00Z,5.5,163,19.7,82.2,1.8669
2004-10-29T15:00:00Z,4.5,144,20.2,79.1,1.85
2004-10-29T16:00:00Z,2.7,118,20.1,75.4,1.751
2004-10-29T17:00:00Z,3.1,135,20.2,72.3,1.6893
2004-10-29T18:00:00Z,4.2,129,20,73.3,1.693
2004-10-29T19:00:00Z,3.1,128,18.3,74.9,1.5583
2004-10-29T20:00:00Z,1.7,103,18.9,70.4,1.5259
2004-10-29T21:00:00Z,1.8,116,17.3,76.3,1.4919
2004-10-29T22:00:00Z,1.7,95,17.1,77.9,1.5081
2004-10-29T23:00:00Z,2.1,107,17.3,79.3,1.5569
2004-10-30T00:00:00Z,2.4,108,17.3,79.9,1.5643
2004-10-30T01:00:00Z,1.8,94,16.9,80.6,1.5372
2004-10-30T02:00:00Z,1.5,84,16.9,81.4,1.551
2004-10-30T05:00:00Z,1,76,16.7,79.7,1.503
2004-10-30T06:00:00Z,1.4,82,16.8,79,1.4978
2004-10-30T07:00:00Z,2.4,94,16.8,79.8,1.5115
2004-10-30T08:00:00Z,3.1,102,16.9,79.9,1.5253
2004-10-30T09:00:00Z,3,106,17.4,79.3,1.5593
2004-10-30T10:00:00Z,2.7,108,18,76.6,1.5706
2004-10-30T11:00:00Z,4,152,21.2,64.4,1.6015
2004-10-30T12:00:00Z,3.7,160,22.4,60.8,1.6261
2004-10-30T13:00:00Z,3.4,133,22.6,61.1,1.6596
2004-10-30T14:00:00Z,3.4,147,23.6,57.3,1.645
2004-10-30T15:00:00Z,3.2,135,23.5,58.3,1.664
2004-10-30T16:00:00Z,3.9,135,22.9,61.6,1.7014
2004-10-30T17:00:00Z,3.7,129,22.3,64.3,1.7055
2004-10-30T18:00:00Z,4.3,117,21.6,68,1.7305
2004-10-30T19:00:00Z,4.9,116,21.2,67.4,1.6755
2004-10-30T20:00:00Z,4,109,20.8,65.8,1.6001
2004-10-30T21:00:00Z,2.8,96,20.4,64.8,1.5379
2004-10-30T22:00:00Z,2.4,90,20.1,66.7,1.5548
2004-10-30T23:00:00Z,1.9,82,19.5,70,1.5711
2004-10-31T00:00:00Z,2,86,19.3,70.4,1.5578
2004-10-31T01:00:00Z,1.5,72,19.7,68.6,1.5563
2004-10-31T02:00:00Z,1.3,61,19.7,68.2,1.5484
2004-10-31T05:00:00Z,0.5,37,18.9,71.3,1.5449
2004-10-31T06:00:00Z,0.4,31,18.1,79,1.6224
2004-10-31T07:00:00Z,0.4,30,20.4,71.2,1.6834
2004-10-31T08:00:00Z,0.9,41,20.6,70.7,1.6996
2004-10-31T09:00:00Z,1.3,64,19.3,74.1,1.6391
2004-10-31T10:00:00Z,2.1,74,22.2,64.4,1.7005
2004-10-31T11:00:00Z,2.4,77,23,64.6,1.7851
2004-10-31T12:00:00Z,2,83,24.3,57.4,1.7233
2004-10-31T13:00:00Z,1.8,71,22,67,1.7441
2004-10-31T14:00:00Z,1.5,62,22.9,65.7,1.8148
2004-10-31T15:00:00Z,1.6,62,23.2,63.9,1.7957
2004-10-31T16:00:00Z,2.2,79,23,62.3,1.7248000000000001
2004-10-31T17:00:00Z,2.3,93,22.4,63.2,1.6878
2004-10-31T18:00:00Z,6.6,106,21.7,66.6,1.7077
2004-10-31T19:00:00Z,4.7,100,21.2,70.3,1.7476
2004-10-31T20:00:00Z,4.1,89,20.8,70.9,1.7203
2004-10-31T21:00:00Z,4.1,83,20,73.2,1.6965
2004-10-31T22:00:00Z,2.7,76,19.7,73.7,1.6708
2004-10-31T23:00:00Z,2.6,68,19.9,72.6,1.6681
2004-11-01T00:00:00Z,3.2,69,20.1,71.3,1.6564
2004-11-01T01:00:00Z,3.7,77,20.1,71.1,1.6498
2004-11-01T02:00:00Z,3.5,68,19.6,73.2,1.6543
2004-11-01T05:00:00Z,2.7,49,18.4,78.1,1.637
2004-11-01T06:00:00Z,1.8,45,19.2,74.7,1.6398
2004-11-01T07:00:00Z,1.3,51,19.4,75.1,1.6766
2004-11-01T08:00:00Z,1.5,51,19.1,75.6,1.6519
2004-11-01T09:00:00Z,1.9,62,20.3,71.1,1.6803
2004-11-01T10:00:00Z,2.2,74,23.1,61.3,1.7131
2004-11-01T11:00:00Z,2.6,88,25.1,56,1.7565
2004-11-01T12:00:00Z,2.7,90,25.8,56.1,1.841
2004-11-01T13:00:00Z,2.5,91,23.7,68.2,1.9739
2004-11-01T14:00:00Z,1.5,64,23.1,70.8,1.98
2004-11-01T15:00:00Z,2,72,23.9,66.3,1.9361
2004-11-01T16:00:00Z,3.1,88,23.8,65,1.8897
2004-11-01T17:00:00Z,3.7,110,23.2,65.6,1.8435
2004-11-01T18:00:00Z,4,95,21.8,72.7,1.8789
2004-11-01T19:00:00Z,4.1,91,21.7,67.3,1.7256
2004-11-01T20:00:00Z,3.1,94,21.3,66.3,1.6594
2004-11-01T21:00:00Z,3.2,86,20.4,71.6,1.7004
2004-11-01T22:00:00Z,3.2,79,19.6,75.3,1.6981
2004-11-01T23:00:00Z,2.7,71,19.3,75.8,1.6762
2004-11-02T00:00:00Z,2.3,62,18.4,76.3,1.6017
2004-11-02T01:00:00Z,1.6,56,18.2,76.4,1.5787
2004-11-02T02:00:00Z,1.1,49,17.9,74.8,1.5219
2004-11-02T05:00:00Z,0.6,35,17.6,73.2,1.4555
2004-11-02T06:00:00Z,0.5,37,17.9,69.3,1.4099
2004-11-02T07:00:00Z,1.5,56,16.1,76.3,1.3902
2004-11-02T08:00:00Z,3.4,85,17.1,72.8,1.4054
2004-11-02T09:00:00Z,4.4,112,20.8,57.9,1.407
2004-11-02T10:00:00Z,4.4,107,20.6,60.2,1.4428
2004-11-02T11:00:00Z,5.8,151,22.1,56.6,1.4851
2004-11-02T12:00:00Z,4.9,151,24,50,1.4679
2004-11-02T13:00:00Z,5.1,150,25.7,45.6,1.487
2004-11-02T14:00:00Z,7.5,190,25.5,49.7,1.5985
2004-11-02T15:00:00Z,5.8,168,25.2,50.6,1.5989
2004-11-02T16:00:00Z,5.9,127,25.4,50.7,1.6187
2004-11-02T17:00:00Z,6.8,140,24.4,56,1.6885
2004-11-02T18:00:00Z,7.9,158,23,62.1,1.7283
2004-11-02T19:00:00Z,8,121,21.8,65.3,1.6889
2004-11-02T20:00:00Z,9.2,119,20.9,67.5,1.6539
2004-11-02T21:00:00Z,5.9,96,20.2,68.6,1.6034
2004-11-02T22:00:00Z,3.7,77,19.3,70.8,1.5728
2004-11-02T23:00:00Z,2.6,66,19.2,68.8,1.5097
2004-11-03T00:00:00Z,1.1,56,20.4,61.1,1.4495
2004-11-03T01:00:00Z,2.6,62,18,71.5,1.4615
2004-11-03T02:00:00Z,2.2,58,17.5,73.2,1.4515
2004-11-03T05:00:00Z,0.5,35,16.8,71.9,1.3628
2004-11-03T06:00:00Z,0.7,50,16.9,70.5,1.3504
2004-11-03T07:00:00Z,1.3,64,17,70.1,1.3512
2004-11-03T08:00:00Z,2.2,75,18.8,62.5,1.3401
2004-11-03T09:00:00Z,3.7,101,20.3,58.4,1.3745
2004-11-03T10:00:00Z,3.7,94,23.7,49.1,1.423
2004-11-03T11:00:00Z,3.4,95,26.6,42.8,1.4713
2004-11-03T12:00:00Z,3.4,124,26.2,43.5,1.4591
2004-11-03T13:00:00Z,2.6,86,26.3,43.6,1.4663
2004-11-03T14:00:00Z,2.5,79,26.6,42.5,1.4568
2004-11-03T15:00:00Z,2.5,87,26.3,43.7,1.4718
2004-11-03T16:00:00Z,2.7,94,25.6,46.2,1.4903
2004-11-03T17:00:00Z,3.2,107,25.1,47.6,1.4983
2004-11-03T18:00:00Z,3.7,107,23.8,51.4,1.4956
